subjectID,Left-Thalamus,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-transversetemporal,ctx-lh-insula,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Cerebral-White-Matter,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-transversetemporal,ctx-rh-insula,CSF,Left-Accumbens-area,Left-VentralDC,Left-choroid-plexus,Left-Lateral-Ventricle,Right-Cerebral-White-Matter,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Left-Inf-Lat-Vent,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-choroid-plexus,Left-Cerebellum-White-Matter,WM-hypointensities,Left-Cerebellum-Cortex
0026017_norm,0.9461283185840708,0.8869350609285824,0.7645060854797623,0.7242676699811879,0.7167610796401199,0.8392724178278906,0.6132582801427351,0.7261850397296556,0.8516702421084891,0.2697849700731545,0.7283623517537219,0.8320657134164892,0.7580723358867448,0.6738967838444279,0.8462161068393363,0.7541910725106039,0.6873907615480649,0.31524048676839866,0.42390843577787196,0.7155816435432231,0.7428571428571429,0.8789546079779917,0.7854415036695115,0.7918508983041361,0.750088621056363,0.23875354617913272,0.6494951131270587,0.6934720416124838,0.8019459459459459,0.6499128680179767,0.7916847119965353,0.934949632917876,0.9543909348441927,0.9550673000791766,0.9047013977128335,0.9445910290237467,0.9085365853658537,0.9400658525403243,0.9424507658643326,0.9093376764386536,0.9492333588248096,0.8717375093214019,0.6150679897096656,0.6559319459213124,0.8301548126542517,0.8041487232364893,0.5857137002581861,0.5858021240916713,0.8759040730871717,0.2796038215443948,0.7326732673267327,0.8027183953549749,0.7502532357906584,0.605314650003156,0.9016326530612245,0.6699092088197146,0.5523477502995969,0.23137673425827107,0.4067796610169492,0.7035553329994992,0.6338180136669578,0.8889579127193664,0.7541374474053296,0.7749545387526416,0.8190208667736758,0.5311765627447909,0.7312516562141154,0.5909133227818639,0.6402384500745156,0.6594795539033457,0.8509933774834437,0.9361912613355318,0.8905775075987842,0.9015625,0.9196511031298101,0.8306104901117799,0.9598586711159093,0.9443094820253048,0.9570440005222614,0.8713692946058091,0.8721326824048686,0.824299326051592,0.9553640416047549,0.9051792828685259,0.9544678429140581,0.9623599272100374,0.9254712845243315,0.951349008559974,0.9162230316615299,0.8866749688667497,0.9234358430540827,0.8523809523809524,0.9167084168336673,0.7660961695191524,0.855777490348634
0026196_norm,0.9371104116521631,0.6849563953488372,0.412287793047696,0.578756884343037,0.5621322256836275,0.7794556778431875,0.47960647673703627,0.5698039802483914,0.8195644659522987,0.24065161051462422,0.6333148045210302,0.8588117746522174,0.5560473740878096,0.6623078799707246,0.8260115606936416,0.7439012345679012,0.4792317999106744,0.0768287699223539,0.3397302335782432,0.5855495410684867,0.6556201550387597,0.8634624979211708,0.47755898527585594,0.8105799413369011,0.570572569906791,0.06728671489263979,0.4712609486035366,0.6390716239189889,0.65962198739958,0.5236120566936932,0.8039702233250621,0.8810202550637659,0.9320231525104321,0.9337210296758744,0.9055900621118013,0.914298601714028,0.8879627359646972,0.8975234184524573,0.9236611234778054,0.8132017693092889,0.9248796996457088,0.5978835978835979,0.35745345077489127,0.709607381943188,0.34037052994398964,0.7965669218278821,0.5148564608329669,0.4675054830889992,0.7865367581930912,0.3046322952106778,0.5927073403241182,0.8602444186522837,0.562545720555962,0.5353319057815846,0.8162692847124825,0.6843012235050836,0.5719626168224299,0.16804527644754028,0.35494223363286265,0.6962566844919786,0.48102774650685387,0.8178025034770514,0.45125786163522014,0.7739649217243081,0.421160409556314,0.14387184524709082,0.491034646276044,0.5171367143037815,0.6761846279807594,0.6225415356982488,0.8299065420560747,0.8387096774193549,0.8316151202749141,0.8154657293497364,0.8996902040380301,0.8134601316752011,0.9723787787041781,0.9257628202003131,0.9587108464923635,0.8430913348946136,0.8747240866705708,0.7865179852493267,0.9451576716938801,0.8763796909492274,0.9335566722501396,0.9318317549697125,0.9087292817679558,0.9126534466477809,0.748019947198592,0.8618881118881119,0.9006889997624139,0.8412570507655117,0.807594689574385,0.6697566628041715,0.787842814553009
0027174_norm,0.932145305003427,0.8884835852006253,0.6994195101231772,0.716514954486346,0.7327080890973037,0.8217542696070304,0.4322144839503587,0.7461759631972398,0.78002659181563,0.36030275349079993,0.6582857142857143,0.7854682630802033,0.598968008255934,0.6933096085409253,0.8491933598316577,0.7278956192142284,0.559506954276672,0.17675438596491228,0.2963634864352272,0.5823529411764706,0.6000229717829932,0.8766055045871559,0.6778751874495328,0.7808196986878341,0.6130335943420056,0.32922084084654074,0.6403361730464534,0.5663024287827456,0.7594998448100031,0.612274122059325,0.824103099965169,0.9434838709677419,0.9534041224234853,0.9353577597963452,0.9051186017478152,0.9353557240881184,0.9205361416945907,0.9400135536185825,0.9296657381615598,0.8491558261832273,0.9358493331063301,0.796844181459566,0.6676166350010555,0.6872209228152243,0.7483690587138863,0.8525420077552779,0.6613787472296746,0.6273467638234034,0.8177681473456121,0.42676563928782746,0.5948281182497068,0.85016077170418,0.6162361623616236,0.6008230452674898,0.8768115942028986,0.6041446673706441,0.48194902307630455,0.28368542517308715,0.543709202611033,0.7912588208513545,0.31404702970297027,0.8590163934426229,0.5506542396551201,0.75142465555796,0.7131952017448201,0.36361838853188333,0.7048802580768192,0.5353406326034064,0.6620790851822804,0.6417081017841474,0.8425166080500195,0.9110403136870482,0.8383045525902669,0.853887399463807,0.9130479628674575,0.8,0.9539184032873496,0.9331357429453627,0.9568872601853848,0.8385185185185186,0.8597986057319907,0.8629675297986026,0.9518864204022611,0.8597883597883598,0.9517041716015265,0.938297318406665,0.9059174116645381,0.9373309287646528,0.9034769071094966,0.8619246861924686,0.9110653863740283,0.7985989492119089,0.908001774885372,0.815968841285297,0.9029245981287127
0025531_norm,0.9538461538461539,0.8252603736154737,0.6817162984309958,0.7117457650846983,0.561375235025517,0.8159691822798109,0.5920664059382234,0.7814606741573034,0.8323716099249856,0.35552183210319377,0.7607216017973965,0.8218718967229395,0.6880907372400756,0.710178075477863,0.8293577981651377,0.7556230426117491,0.5331852263260205,0.3840084166228301,0.5432853193656336,0.6800232288037166,0.5811633243539859,0.8942135289323553,0.6213600931816146,0.8162699706553636,0.7399405887118553,0.44727360076867645,0.7098123324396783,0.5872991892028,0.8169932849116075,0.6670477061423563,0.7822966507177034,0.9378148940575609,0.9471387002909797,0.9535635312127912,0.8968863728265265,0.9182795698924732,0.9143282840824435,0.9370650081445283,0.9258381307145276,0.88604898828541,0.9425915084365143,0.8589887640449438,0.6766877168015654,0.5848804756704283,0.5105960264900662,0.8051526417761952,0.640706492176751,0.5228119778948721,0.8702791461412152,0.34885406791947804,0.6659485660428167,0.8158737419945106,0.6994321519483062,0.6402370888597386,0.8910802330793366,0.7505539143279173,0.44711083043890115,0.2562111801242236,0.4785935210809051,0.7446267621908944,0.6211685348675726,0.9039665970772442,0.7672349194454852,0.8343911490306246,0.5730122324159022,0.38556946929039954,0.7408965689957425,0.49230769230769234,0.637489992756662,0.6359587180879956,0.7203065134099617,0.9067858810969507,0.8193249503639973,0.8873015873015873,0.922682614267407,0.7706734867860188,0.9628572787368621,0.9324900581808349,0.960947731872842,0.8042588042588042,0.8838365896980461,0.8654452926208651,0.949216370382677,0.8400342172797263,0.9524030110017371,0.9621998836919499,0.9197882736156352,0.9334899113910538,0.8568751464043102,0.8517566409597258,0.921595598349381,0.8092105263157895,0.9096060442525634,0.7826666666666666,0.8830988514635711
0025362_norm,0.9456251196630289,0.8525552486187845,0.5265970984983457,0.5814875262298904,0.6099009900990099,0.7182729375481881,0.48673603986516195,0.6431788079470199,0.7561204013377927,0.13344566133108676,0.4982953055337005,0.6747044547091521,0.3715170278637771,0.7310454117763582,0.8505692599620494,0.6251322751322751,0.7283061765820387,0.055308641975308645,0.05560064935064935,0.5772005772005772,0.6590759273686103,0.8198069360028603,0.7221612999700927,0.7408655790750978,0.30709173715029275,0.15983992467043315,0.6342862606367722,0.630351490921206,0.7307422581478611,0.6698100498450761,0.803004043905257,0.9307152875175315,0.9384872700241591,0.9348028150312043,0.8690339824360442,0.9345462613712003,0.8983089064261556,0.949092322211736,0.9294205052005944,0.8569545154911009,0.9162620556675124,0.785663082437276,0.5002910022116168,0.32669322709163345,0.7115924588848777,0.7070116098363654,0.511414464130119,0.5891809134983415,0.8100549882168107,0.2128862855988689,0.46185213005687303,0.6946226703330278,0.45520702634880805,0.5363660407299656,0.8860453887011106,0.7236543341792441,0.5197347647616041,0.3245686113393591,0.2768020969855832,0.4656934306569343,0.581248387928811,0.7776432606941082,0.7313206439301267,0.6537913746937846,0.4330708661417323,0.16614420062695925,0.6927744070601214,0.5467714975546338,0.6695599862495702,0.6531402255890009,0.7955493741307371,0.9160899653979239,0.8692163680128376,0.8558456299659478,0.8894386887273852,0.8289578361177407,0.9772079772079773,0.9153625239975822,0.976539146713367,0.9093050647820966,0.9189553820950178,0.9036782809818698,0.9393076059742727,0.8868940754039497,0.9368669817690749,0.9490127468132967,0.9003083247687564,0.9420617005267118,0.8749591903362717,0.8703339882121808,0.9009038089089735,0.8294810292193633,0.9133301728224799,0.7868852459016393,0.8701103142114598
0026044_norm,0.9532781529078632,0.8708209072359128,0.625190485655602,0.7520026702269693,0.7711088504577823,0.8284715456473151,0.5523172074896213,0.7853650167281462,0.8150234741784037,0.5490153879263963,0.7268804832446426,0.8591833984638189,0.7535844471445929,0.7823225199811942,0.8316170331199555,0.7933529458535422,0.5908117578353125,0.5321951219512195,0.45182642804608975,0.7936214467298359,0.7796393400690625,0.8919304248645566,0.7929138668295663,0.8323401377794684,0.6670978172999191,0.4573440384697952,0.639410155785468,0.6700466977985323,0.8086470045081745,0.6666030078777752,0.8263358778625954,0.9503449450643046,0.9531123686337915,0.9533089727974016,0.8964346349745331,0.9390835579514825,0.9048556430446194,0.9160578644346606,0.9309933142311366,0.8781148429035753,0.9525023053063961,0.7831637741871135,0.6831741366642174,0.7406318883174137,0.5879602571595558,0.8578833693304536,0.5604692823773227,0.4539877300613497,0.8898695318495778,0.49252688923033944,0.8223005968529571,0.795974514914567,0.7823096988380365,0.6347027027027027,0.8634081902245707,0.6493407223390025,0.6751655301907303,0.37513321492007107,0.4477502295684114,0.7936381709741551,0.5706040200496177,0.8830235826956114,0.8071067644661777,0.8065053143808426,0.8286088094199738,0.5702147099132023,0.7906235523024182,0.46351172047766476,0.7124312295233974,0.6292456203074723,0.8664085188770572,0.9398830409356725,0.9001074113856069,0.8625592417061612,0.9204656729409205,0.8122676579925651,0.9501131343605215,0.9509811802193409,0.9535236519100814,0.7858117326057299,0.8977137884661024,0.8939356034283067,0.9559896446222641,0.7579617834394905,0.9537278593985995,0.9557144030893107,0.9129989764585466,0.920224853486425,0.8590668590668591,0.8716540837336993,0.9173303421200224,0.8672,0.913499251230122,0.782051282051282,0.8854474076079599
0027236_norm,0.9506900710170173,0.772752243178905,0.41263852864890355,0.7262641898864809,0.544633553317124,0.8271829316475702,0.526343764533918,0.6166181623804716,0.8467741935483871,0.41098537123930445,0.64471567792601,0.8070580983202342,0.5626303127506015,0.6392654132050721,0.7779433681073026,0.7380681818181818,0.6244127130354675,0.26487845766974016,0.24435289103565846,0.7407890446690577,0.5923252858958069,0.8746999519923188,0.5213301043219076,0.8019512195121952,0.5337091848719756,0.149871715473768,0.6592521089520292,0.6039426523297491,0.7326239095005272,0.6595497538580674,0.836542400655469,0.9216009593764053,0.9509050334738408,0.9378562751144753,0.8948029123776048,0.9100700053850296,0.9242645524723555,0.8846186309540557,0.9185263435890664,0.8554455445544554,0.9273989366730282,0.8098765432098766,0.6046013911182451,0.7664305177111717,0.5532490974729242,0.7956099888659138,0.3750940339100747,0.4752209261223047,0.8199683758753106,0.3854764368356693,0.6518699367439795,0.8596348223019237,0.6347826086956522,0.5755235152763474,0.8450704225352113,0.6632113821138211,0.40664410950476776,0.1030664395229983,0.4114285714285714,0.788546255506608,0.4168465262789477,0.8559445071785772,0.6607745603126666,0.7808447292728465,0.6626626626626627,0.12279504921547607,0.6344128535997987,0.37264204224556646,0.6645518678092893,0.5680063496644779,0.7341772151898734,0.9022269676632093,0.8677403611517813,0.8114186851211073,0.9037207518220176,0.7821229050279329,0.9439088518843121,0.9235394955910464,0.9474940334128878,0.8496468213925328,0.8993052422629252,0.771424802110818,0.9534478132546284,0.7390029325513197,0.9414701110695121,0.9307720861172977,0.9030544488711819,0.9214922748398442,0.8228782287822878,0.8162926018287614,0.9066261244140378,0.8229074889867841,0.9204930018800919,0.7746329006171526,0.8371552051322861
0025604_norm,0.955576338555062,0.8564882997872688,0.6499928129941066,0.6197347893915757,0.720702634880803,0.862013408866483,0.555681074974731,0.7651174412793603,0.8255461165048543,0.23076923076923078,0.5492486045513095,0.802132494319175,0.5397503654559767,0.7784595852729581,0.8632281241981011,0.731850353892821,0.5228558324415227,0.47897521581732105,0.3437748449674034,0.48318924111431316,0.5638014363792403,0.8879454522063553,0.6651987575197578,0.7917744916820703,0.561165369971859,0.29783463476768013,0.6741029822926374,0.6838022813688213,0.7893643289469722,0.6848924483206843,0.8575803981623277,0.9289979022107472,0.9327812284334024,0.959164988097418,0.9224433768016472,0.9462547608971646,0.9481905753709972,0.9526758528151933,0.9498552403011001,0.8900709219858156,0.9506271025303495,0.8669115569369878,0.7014901960784313,0.7890564277941863,0.665783371977476,0.8443353129282778,0.6243272335844995,0.5804620203602192,0.8770383428823271,0.5256566359366847,0.6696645779579801,0.8132402541375794,0.6388807927717867,0.6125521407680875,0.8769497400346621,0.6660039761431411,0.46047025406343695,0.14526894385551628,0.31461923290717064,0.728110599078341,0.590211468279758,0.8601332064700286,0.7678729749335053,0.7933141014763279,0.7368632170076214,0.4367136197303123,0.7514079208372284,0.5421779421999194,0.6608616642689483,0.5528137081762207,0.7736510161177295,0.9168006771053745,0.8743169398907104,0.8771626297577855,0.9225025455368254,0.8266166822867854,0.9567465914433474,0.9497075919480618,0.9556209233917381,0.9108910891089109,0.9063182497413694,0.8847010382746231,0.960221900018912,0.8451519536903039,0.9336170212765957,0.9625184638109305,0.9190330908237503,0.9464825205006474,0.8656090990721341,0.8677325581395349,0.9158726469904718,0.8403614457831325,0.903068572061593,0.8083931529541689,0.8491348156966115
0025462_norm,0.9231033495562554,0.8371513944223108,0.6694758132479353,0.7151636415606688,0.6887767363614515,0.8324878575283324,0.6596593743319319,0.7658229734967057,0.8083133493205436,0.22300087598548368,0.6060838445807771,0.8107852412488175,0.6494515095621785,0.6266111311534551,0.8437827636821137,0.6250498603909055,0.4418363107602825,0.2876680028295213,0.38059758230061586,0.6994839221913458,0.7019890988886529,0.810373603800231,0.663324520138722,0.7569789674952199,0.6596836254809748,0.37524729698642745,0.6151575787893947,0.5891135568637488,0.7813496161271495,0.7759276155717761,0.8234192037470726,0.9453432444250109,0.9094847593996596,0.9256641917881743,0.8375332923581233,0.9516129032258065,0.9214232765011119,0.9124497625137011,0.9201131911188507,0.8908988128886377,0.9356571255224237,0.8123678646934461,0.6546321965057056,0.6800129157248951,0.7976791120080726,0.8189778697659609,0.6898511847735836,0.6642450659886184,0.862834177878735,0.25541766993887755,0.6900325347530316,0.8211691953692385,0.7123479478428284,0.6709063378758382,0.9079649797138586,0.6114895257678962,0.6082543330460596,0.3540334227357128,0.5372527770251965,0.7248358862144421,0.6099973269179364,0.7765101477122613,0.5876582041488804,0.8194482134780642,0.7132449540188702,0.46686336813436224,0.7249271743653766,0.5730723788976216,0.7195944983910927,0.6883785907622457,0.8358913813459268,0.9273025237627007,0.889419795221843,0.8749189889825016,0.9093983092988563,0.8287895310796074,0.9828138343296328,0.93168365206304,0.9811780336581045,0.8883553421368547,0.8753475440222428,0.8454435132162766,0.9332299988076785,0.8913494809688581,0.9350274328616807,0.9320337655556522,0.8427971517253972,0.9403684726915948,0.8962923159591617,0.8410067526089625,0.9006637168141592,0.8312312312312312,0.8826792192606362,0.6931268151016456,0.8723759235832279
0025598_norm,0.9548977633424375,0.8893404188809003,0.7193424170616114,0.6822291632418215,0.6591908531222516,0.7960697553357626,0.49057882608106274,0.739390714380737,0.7506692843119758,0.362067506979105,0.5429747207524985,0.7789230769230769,0.586511240632806,0.7040425885875894,0.8373305526590198,0.6696418609840455,0.6001388406803193,0.2870500233754091,0.33229756900018276,0.7363128491620111,0.6653361344537815,0.8708666898712147,0.6749447635881574,0.753655140403806,0.4130109137598973,0.04203763194125746,0.5991365469012024,0.5720915346455433,0.6838640946619488,0.6551765409934172,0.7958963282937365,0.9166036308623298,0.9548309901286269,0.9540768509840675,0.9155396784894105,0.9449300699300699,0.9157007376185459,0.9255378753922008,0.943093570973902,0.8925858951175407,0.9250601898631539,0.8002213613724405,0.6424984306340239,0.45867034918129806,0.4720252167060678,0.8191959272291682,0.4602289998986726,0.3736051086886409,0.7960631723506523,0.23425461228529018,0.47655634357762017,0.7731958762886598,0.6418930762489045,0.6055234954657873,0.8805784093742209,0.6172657320543902,0.5157004830917874,0.1425333669100982,0.29038112522686027,0.7135898684851437,0.5209873734501195,0.8314057664114677,0.6469508261797251,0.7270684084843377,0.4868049010367578,0.3206214689265537,0.7056133403976464,0.48006295907660024,0.6603957184560493,0.565816678152998,0.8476357267950964,0.8584273962119763,0.8656195462478184,0.8936170212765957,0.9174427384847722,0.8450704225352113,0.9572332672760979,0.9189666223861325,0.9618267629094948,0.8388429752066116,0.8986483676440008,0.8437426698435821,0.9523953681979869,0.8802698145025295,0.9526832083092902,0.9619246861924686,0.9208409031923177,0.9395734597156398,0.8392798690671031,0.8755980861244019,0.9213883934696118,0.8405341712490181,0.9030162412993039,0.7717293233082707,0.8619227971607013
